Idade,Felicidade,ViagemNegocios,TaxaDiaria,Area,DistanciaDaEmpresa,Educacao,AreaDeEducacao,ContagemFuncionario,NumeroCadastroFuncionario,SatisfacaoFuncionario,Genero,ValorHora,EnvolvimentoEmprego,NivelEmprego,FuncaoEmprego,SatisfacaoEmprego,EstadoConjugal,Salario,TaxaMensal,NumeroDeEmpresasTrabalhadas,AcimaDe18anos,HoraExtra,PercentAumentoSalario,TaxaPerformance,SatisfacaoRelacionamento,HorasPadrao,NivelAcoesEmpresa,TotalDeAnosTranalhados,TempoDeTreino,BalancoVidaTrabalho,AnosNaEmpresa,TempoNaAtualFuncao,AnosDesdeUltimaPromocao,AnosComOmesmoGerente
29,Não,Raramente,428,Vendas,9,3,Marketing,1,1752,2,F,52,1,1,Representante de Vendas,2,Solteiro,2760,14630,1,Sim,Não,13,3,3,80,0,2,3,3,2,2,2,2
29,Sim,Frequentemente,461,R&D,1,3,Ciencias Financeiras,1,1753,4,M,70,4,2,Analista de Negocio,3,Solteiro,6294,23060,8,Sim,Sim,12,3,4,80,0,10,5,4,3,2,0,2
30,Sim,Raramente,979,Vendas,15,2,Marketing,1,1754,3,M,94,2,3,Executivo Vendas,1,Divorciado,7140,3088,2,Sim,Não,11,3,1,80,1,12,2,3,7,7,1,7
34,Sim,Raramente,181,R&D,2,4,Computacao,1,1755,4,M,97,4,1,Senior DEV,4,Casado,2932,5586,0,Sim,Sim,14,3,1,80,3,6,3,3,5,0,1,2
33,Sim,Sem Viagens,1283,Vendas,2,3,Marketing,1,1756,4,F,62,3,2,Executivo Vendas,2,Solteiro,5147,10697,8,Sim,Não,15,3,4,80,0,13,2,2,11,7,1,7
49,Sim,Raramente,1313,Vendas,11,4,Marketing,1,1757,4,F,80,3,2,Executivo Vendas,4,Solteiro,4507,8191,3,Sim,Não,12,3,3,80,0,8,1,4,5,1,0,4
33,Não,Raramente,211,Vendas,16,3,Ciencias Financeiras,1,1758,1,F,74,3,3,Executivo Vendas,1,Solteiro,8564,10092,2,Sim,Sim,20,4,3,80,0,11,2,2,0,0,0,0
38,Sim,Frequentemente,594,R&D,2,2,Computacao,1,1760,3,F,75,2,1,Pleno DEV,2,Casado,2468,15963,4,Sim,Não,14,3,2,80,1,9,4,2,6,1,0,5
31,Não,Raramente,1079,Vendas,16,4,Marketing,1,1761,1,M,70,3,3,Executivo Vendas,3,Casado,8161,19002,2,Sim,Não,13,3,1,80,3,10,2,3,1,0,0,0
29,Sim,Raramente,590,R&D,4,3,Engenharia,1,1762,4,F,91,2,1,Senior DEV,1,Divorciado,2109,10007,1,Sim,Não,13,3,3,80,1,1,2,3,1,0,0,0
30,Sim,Raramente,305,R&D,16,3,Ciencias Financeiras,1,1763,3,M,58,4,2,Analista de Negocio,3,Casado,5294,9128,3,Sim,Não,16,3,3,80,1,10,3,3,7,0,1,7
32,Sim,Sem Viagens,953,R&D,5,4,Engenharia,1,1764,2,M,65,3,1,Senior DEV,2,Solteiro,2718,17674,2,Sim,Não,14,3,2,80,0,12,3,3,7,7,0,7
38,Sim,Raramente,833,R&D,18,3,Computacao,1,1766,2,M,60,1,2,Analista de Negocio,4,Casado,5811,24539,3,Sim,Sim,16,3,3,80,1,15,2,3,1,0,1,0
43,Não,Frequentemente,807,R&D,17,3,Engenharia,1,1767,3,M,38,2,1,Senior DEV,3,Casado,2437,15587,9,Sim,Sim,16,3,4,80,1,6,4,3,1,0,0,0
42,Sim,Raramente,855,R&D,12,3,Computacao,1,1768,2,M,57,3,1,Pleno DEV,2,Divorciado,2766,8952,8,Sim,Não,22,4,2,80,3,7,6,2,5,3,0,4
55,Sim,Raramente,478,R&D,2,3,Computacao,1,1770,3,M,60,2,5,Scrum Master,1,Casado,19038,19805,8,Sim,Não,12,3,2,80,3,34,2,3,1,0,0,0
33,Sim,Sem Viagens,775,R&D,4,3,Engenharia,1,1771,4,M,90,3,2,Senior DEV,2,Divorciado,3055,6194,5,Sim,Não,15,3,4,80,2,11,2,2,9,8,1,7
41,Sim,Raramente,548,R&D,9,4,Ciencias Financeiras,1,1772,3,M,94,3,1,Pleno DEV,1,Divorciado,2289,20520,1,Sim,Não,20,4,2,80,2,5,2,3,5,3,0,4
34,Sim,Sem Viagens,1375,Vendas,10,3,Ciencias Financeiras,1,1774,4,M,87,3,2,Executivo Vendas,3,Divorciado,4001,12313,1,Sim,Sim,14,3,3,80,1,15,3,3,15,14,0,7
53,Sim,Sem Viagens,661,R&D,1,4,Computacao,1,1775,1,F,60,2,4,Diretor de Area,3,Casado,12965,22308,4,Sim,Sim,20,4,4,80,3,27,2,2,3,2,0,2
43,Sim,Raramente,244,RH,2,3,Ciencias Financeiras,1,1778,2,M,97,3,1,Analista de RH,4,Solteiro,3539,5033,0,Sim,Não,13,3,2,80,0,10,5,3,9,7,1,8
34,Sim,Raramente,511,Vendas,3,2,Ciencias Financeiras,1,1779,4,F,32,1,2,Executivo Vendas,4,Solteiro,6029,25353,5,Sim,Não,12,3,1,80,0,6,3,3,2,2,2,2
21,Não,Raramente,337,Vendas,7,1,Marketing,1,1780,2,M,31,3,1,Representante de Vendas,2,Solteiro,2679,4567,1,Sim,Não,13,3,2,80,0,1,3,3,1,0,1,0
38,Sim,Raramente,1153,R&D,6,2,Outros,1,1782,4,F,40,2,1,Pleno DEV,3,Casado,3702,16376,1,Sim,Não,11,3,2,80,1,5,3,3,5,4,0,4
22,Não,Raramente,1294,R&D,8,1,Computacao,1,1783,3,F,79,3,1,Pleno DEV,1,Casado,2398,15999,1,Sim,Sim,17,3,3,80,0,1,6,3,1,0,0,0
31,Sim,Raramente,196,Vendas,29,4,Marketing,1,1784,1,F,91,2,2,Executivo Vendas,4,Casado,5468,13402,1,Sim,Não,14,3,1,80,2,13,3,3,12,7,5,7
51,Sim,Raramente,942,R&D,3,3,Engenharia,1,1786,1,F,53,3,3,Gerente,3,Casado,13116,22984,2,Sim,Não,11,3,4,80,0,15,2,3,2,2,2,2
37,Sim,Raramente,589,Vendas,9,2,Marketing,1,1787,2,M,46,2,2,Executivo Vendas,2,Casado,4189,8800,1,Sim,Não,14,3,1,80,2,5,2,3,5,2,0,3
46,Sim,Raramente,734,R&D,2,4,Computacao,1,1789,3,M,46,3,5,Scrum Master,4,Divorciado,19328,14218,7,Sim,Sim,17,3,3,80,1,24,3,3,2,1,2,2
36,Sim,Raramente,1383,R&D,10,3,Ciencias Financeiras,1,1790,4,M,90,3,3,Analista de Negocio,1,Casado,8321,25949,7,Sim,Sim,13,3,4,80,1,15,1,3,12,8,5,7
44,Não,Frequentemente,429,R&D,1,2,Computacao,1,1792,3,M,99,3,1,Senior DEV,2,Divorciado,2342,11092,1,Sim,Sim,12,3,3,80,3,6,2,2,5,3,2,3
37,Sim,Raramente,1239,RH,8,2,Outros,1,1794,3,M,89,3,2,Analista de RH,2,Divorciado,4071,12832,2,Sim,Não,13,3,3,80,0,19,4,2,10,0,4,7
35,Não,Raramente,303,Vendas,27,3,Ciencias Financeiras,1,1797,3,M,84,3,2,Executivo Vendas,4,Solteiro,5813,13492,1,Sim,Sim,18,3,4,80,0,10,2,3,10,7,7,7
33,Sim,Raramente,867,R&D,8,4,Ciencias Financeiras,1,1798,4,M,90,4,1,Senior DEV,1,Casado,3143,6076,6,Sim,Não,19,3,2,80,1,14,1,3,10,8,7,6
28,Sim,Raramente,1181,R&D,1,3,Ciencias Financeiras,1,1799,3,M,82,3,1,Senior DEV,4,Casado,2044,5531,1,Sim,Não,11,3,3,80,1,5,6,4,5,3,0,3
39,Sim,Raramente,1253,R&D,10,1,Computacao,1,1800,3,M,65,3,3,Scrum Master,3,Solteiro,13464,7914,7,Sim,Não,21,4,3,80,0,9,3,3,4,3,2,2
46,Sim,Sem Viagens,849,Vendas,26,2,Ciencias Financeiras,1,1801,2,M,98,2,2,Executivo Vendas,2,Solteiro,7991,25166,8,Sim,Não,15,3,3,80,0,6,3,3,2,2,2,2
40,Sim,Raramente,616,R&D,2,2,Ciencias Financeiras,1,1802,3,F,99,3,1,Pleno DEV,1,Casado,3377,25605,4,Sim,Não,17,3,4,80,1,7,5,2,4,3,0,2
42,Sim,Raramente,1128,R&D,13,3,Computacao,1,1803,2,M,95,4,2,Analista de Negocio,1,Casado,5538,5696,5,Sim,Não,18,3,3,80,2,10,2,2,0,0,0,0
35,Sim,Sem Viagens,1180,R&D,2,2,Computacao,1,1804,2,M,90,3,2,Diretor de Area,4,Divorciado,5762,24442,2,Sim,Não,14,3,3,80,1,15,6,3,7,7,1,7
38,Sim,Sem Viagens,1336,RH,2,3,Ciencias Humanas,1,1805,1,M,100,3,1,Analista de RH,2,Divorciado,2592,7129,5,Sim,Não,13,3,4,80,3,13,3,3,11,10,3,8
34,Não,Frequentemente,234,R&D,9,4,Ciencias Financeiras,1,1807,4,M,93,3,2,Pleno DEV,1,Casado,5346,6208,4,Sim,Não,17,3,3,80,1,11,3,2,7,1,0,7
37,Não,Raramente,370,R&D,10,4,Computacao,1,1809,4,M,58,3,2,Diretor de Area,1,Solteiro,4213,4992,1,Sim,Não,15,3,2,80,0,10,4,1,10,3,0,8
39,Sim,Frequentemente,766,Vendas,20,3,Ciencias Financeiras,1,1812,3,M,83,3,2,Executivo Vendas,4,Divorciado,4127,19188,2,Sim,Não,18,3,4,80,1,7,6,3,2,1,2,2
43,Sim,Sem Viagens,343,R&D,9,3,Ciencias Financeiras,1,1813,1,M,52,3,1,Senior DEV,3,Solteiro,2438,24978,4,Sim,Não,13,3,3,80,0,7,2,2,3,2,1,2
41,Sim,Raramente,447,R&D,5,3,Ciencias Financeiras,1,1814,2,M,85,4,2,Analista de Negocio,2,Solteiro,6870,15530,3,Sim,Não,12,3,1,80,0,11,3,1,3,2,1,2
41,Sim,Raramente,796,Vendas,4,1,Marketing,1,1815,3,F,81,3,3,Executivo Vendas,3,Divorciado,10447,26458,0,Sim,Sim,13,3,4,80,1,23,3,4,22,14,13,5
30,Sim,Raramente,1092,R&D,10,3,Computacao,1,1816,1,F,64,3,3,Diretor de Area,3,Solteiro,9667,2739,9,Sim,Não,14,3,2,80,0,9,3,3,7,7,0,2
26,Não,Raramente,920,RH,20,2,Computacao,1,1818,4,F,69,3,1,Analista de RH,2,Casado,2148,6889,0,Sim,Sim,11,3,3,80,0,6,3,3,5,1,1,4
46,Não,Raramente,261,R&D,21,2,Computacao,1,1821,4,F,66,3,2,Analista de Negocio,2,Casado,8926,10842,4,Sim,Não,22,4,4,80,1,13,2,4,9,7,3,7
40,Sim,Raramente,1194,R&D,1,3,Ciencias Financeiras,1,1822,3,F,52,3,2,Analista de Negocio,4,Divorciado,6513,9060,4,Sim,Não,17,3,4,80,1,12,3,3,5,3,0,3
34,Sim,Raramente,810,Vendas,8,2,Engenharia,1,1823,2,M,92,4,2,Executivo Vendas,3,Casado,6799,22128,1,Sim,Não,21,4,3,80,2,10,5,3,10,8,4,8
58,Sim,Sem Viagens,350,Vendas,2,3,Computacao,1,1824,2,M,52,3,4,Gerente,2,Divorciado,16291,22577,4,Sim,Não,22,4,4,80,1,37,0,2,16,9,14,14
35,Sim,Raramente,185,R&D,23,4,Computacao,1,1826,2,M,91,1,1,Pleno DEV,3,Casado,2705,9696,0,Sim,Não,16,3,2,80,1,6,2,4,5,4,0,3
47,Sim,Raramente,1001,R&D,4,3,Ciencias Financeiras,1,1827,3,F,92,2,3,Diretor de Area,2,Divorciado,10333,19271,8,Sim,Sim,12,3,3,80,1,28,4,3,22,11,14,10
40,Sim,Raramente,750,R&D,12,3,Ciencias Financeiras,1,1829,2,F,47,3,2,Analista de Negocio,1,Divorciado,4448,10748,2,Sim,Não,12,3,2,80,1,15,3,3,7,4,7,7
54,Sim,Raramente,431,R&D,7,4,Computacao,1,1830,4,F,68,3,2,Senior DEV,4,Casado,6854,15696,4,Sim,Não,15,3,2,80,1,14,2,2,7,1,1,7
31,Sim,Frequentemente,1125,Vendas,7,4,Marketing,1,1833,1,F,68,3,3,Executivo Vendas,1,Casado,9637,8277,2,Sim,Não,14,3,4,80,2,9,3,3,3,2,2,2
28,Sim,Raramente,1217,R&D,1,3,Computacao,1,1834,3,F,67,3,1,Senior DEV,1,Casado,3591,12719,1,Sim,Não,25,4,3,80,1,3,3,3,3,2,1,2
38,Sim,Raramente,723,Vendas,2,4,Marketing,1,1835,2,F,77,1,2,Representante de Vendas,4,Casado,5405,4244,2,Sim,Sim,20,4,1,80,2,20,4,2,4,2,0,3
26,Sim,Raramente,572,Vendas,10,3,Computacao,1,1836,3,M,46,3,2,Executivo Vendas,4,Solteiro,4684,9125,1,Sim,Não,13,3,1,80,0,5,4,3,5,3,1,2
58,Sim,Frequentemente,1216,R&D,15,4,Ciencias Financeiras,1,1837,1,M,87,3,4,Scrum Master,3,Casado,15787,21624,2,Sim,Sim,14,3,2,80,0,23,3,3,2,2,2,2
18,Sim,Sem Viagens,1431,R&D,14,3,Computacao,1,1839,2,F,33,3,1,Senior DEV,3,Solteiro,1514,8018,1,Sim,Não,16,3,3,80,0,0,4,1,0,0,0,0
31,Não,Raramente,359,RH,18,5,Ciencias Humanas,1,1842,4,M,89,4,1,Analista de RH,1,Casado,2956,21495,0,Sim,Não,17,3,3,80,0,2,4,3,1,0,0,0
29,Não,Raramente,350,RH,13,3,Ciencias Humanas,1,1844,1,M,56,2,1,Analista de RH,1,Divorciado,2335,3157,4,Sim,Sim,15,3,4,80,3,4,3,3,2,2,2,0
45,Sim,Sem Viagens,589,Vendas,2,4,Ciencias Financeiras,1,1845,3,F,67,3,2,Executivo Vendas,3,Casado,5154,19665,4,Sim,Não,22,4,2,80,2,10,3,4,8,7,5,7
36,Sim,Raramente,430,R&D,2,4,Outros,1,1847,4,F,73,3,2,Senior DEV,2,Casado,6962,19573,4,Sim,Sim,22,4,4,80,1,15,2,3,1,0,0,0
43,Sim,Frequentemente,1422,Vendas,2,4,Ciencias Financeiras,1,1849,1,M,92,3,2,Executivo Vendas,4,Casado,5675,19246,1,Sim,Não,20,4,3,80,1,7,5,3,7,7,7,7
27,Sim,Frequentemente,1297,R&D,5,2,Ciencias Financeiras,1,1850,4,F,53,3,1,Pleno DEV,4,Solteiro,2379,19826,0,Sim,Sim,14,3,3,80,0,6,3,2,5,4,0,2
29,Sim,Frequentemente,574,R&D,20,1,Computacao,1,1852,4,M,40,3,1,Pleno DEV,4,Casado,3812,7003,1,Sim,Não,13,3,2,80,0,11,3,4,11,8,3,10
32,Sim,Frequentemente,1318,Vendas,10,4,Marketing,1,1853,4,M,79,3,2,Executivo Vendas,4,Solteiro,4648,26075,8,Sim,Não,13,3,3,80,0,4,2,4,0,0,0,0
42,Sim,Sem Viagens,355,R&D,10,4,Engenharia,1,1854,3,M,38,3,1,Senior DEV,3,Casado,2936,6161,3,Sim,Não,22,4,2,80,2,10,1,2,6,3,3,3
47,Sim,Raramente,207,R&D,9,4,Ciencias Financeiras,1,1856,2,F,64,3,1,Pleno DEV,3,Solteiro,2105,5411,4,Sim,Não,12,3,3,80,0,7,2,3,2,2,2,0
46,Sim,Raramente,706,R&D,2,2,Ciencias Financeiras,1,1857,4,M,82,3,3,Diretor de Area,4,Divorciado,8578,19989,3,Sim,Não,14,3,3,80,1,12,4,2,9,8,4,7
28,Sim,Sem Viagens,280,RH,1,2,Ciencias Financeiras,1,1858,3,M,43,3,1,Analista de RH,4,Divorciado,2706,10494,1,Sim,Não,15,3,2,80,1,3,2,3,3,2,2,2
29,Sim,Raramente,726,R&D,29,1,Ciencias Financeiras,1,1859,4,M,93,1,2,Analista de Negocio,3,Divorciado,6384,21143,8,Sim,Não,17,3,4,80,2,11,3,3,7,0,1,6
42,Sim,Raramente,1142,R&D,8,3,Ciencias Financeiras,1,1860,4,M,81,3,1,Pleno DEV,3,Solteiro,3968,13624,4,Sim,Não,13,3,4,80,0,8,3,3,0,0,0,0
32,Não,Raramente,414,Vendas,2,4,Marketing,1,1862,3,M,82,2,2,Executivo Vendas,2,Solteiro,9907,26186,7,Sim,Sim,12,3,3,80,0,7,3,2,2,2,2,2
46,Sim,Raramente,1319,Vendas,3,3,Engenharia,1,1863,1,F,45,4,4,Executivo Vendas,1,Divorciado,13225,7739,2,Sim,Não,12,3,4,80,1,25,5,3,19,17,2,8
27,Sim,Raramente,728,Vendas,23,1,Computacao,1,1864,2,F,36,2,2,Representante de Vendas,3,Casado,3540,7018,1,Sim,Não,21,4,4,80,1,9,5,3,9,8,5,8
29,Sim,Raramente,352,RH,6,1,Computacao,1,1865,4,M,87,2,1,Analista de RH,2,Casado,2804,15434,1,Sim,Não,11,3,4,80,0,1,3,3,1,0,0,0
43,Sim,Raramente,823,R&D,6,3,Computacao,1,1866,1,F,81,2,5,Gerente,3,Casado,19392,22539,7,Sim,Não,13,3,4,80,0,21,2,3,16,12,6,14
48,Sim,Raramente,1224,R&D,10,3,Ciencias Financeiras,1,1867,4,M,91,2,5,Scrum Master,2,Casado,19665,13583,4,Sim,Não,12,3,4,80,0,29,3,3,22,10,12,9
29,Não,Frequentemente,459,R&D,24,2,Ciencias Financeiras,1,1868,4,M,73,2,1,Senior DEV,4,Solteiro,2439,14753,1,Sim,Sim,24,4,2,80,0,1,3,2,1,0,1,0
46,Não,Raramente,1254,Vendas,10,3,Ciencias Financeiras,1,1869,3,F,64,3,3,Executivo Vendas,2,Casado,7314,14011,5,Sim,Não,21,4,3,80,3,14,2,3,8,7,0,7
27,Sim,Frequentemente,1131,R&D,15,3,Ciencias Financeiras,1,1870,4,F,77,2,1,Senior DEV,1,Casado,4774,23844,0,Sim,Não,19,3,4,80,1,8,2,2,7,6,7,3
39,Sim,Raramente,835,R&D,19,4,Outros,1,1871,4,M,41,3,2,Senior DEV,4,Divorciado,3902,5141,8,Sim,Não,14,3,2,80,3,7,2,3,2,2,2,2
55,Sim,Raramente,836,R&D,2,4,Engenharia,1,1873,2,M,98,2,1,Senior DEV,4,Casado,2662,7975,8,Sim,Não,20,4,2,80,1,19,2,4,5,2,0,4
28,Sim,Raramente,1172,Vendas,3,3,Computacao,1,1875,2,F,78,3,1,Representante de Vendas,2,Casado,2856,3692,1,Sim,Não,19,3,4,80,1,1,3,3,1,0,0,0
30,Não,Raramente,945,Vendas,9,3,Computacao,1,1876,2,M,89,3,1,Representante de Vendas,4,Solteiro,1081,16019,1,Sim,Não,13,3,3,80,0,1,3,2,1,0,0,0
22,Não,Raramente,391,R&D,7,1,Ciencias Financeiras,1,1878,4,M,75,3,1,Senior DEV,2,Solteiro,2472,26092,1,Sim,Sim,23,4,1,80,0,1,2,3,1,0,0,0
36,Sim,Raramente,1266,Vendas,10,4,Engenharia,1,1880,2,F,63,2,2,Executivo Vendas,3,Casado,5673,6060,1,Sim,Sim,13,3,1,80,1,10,4,3,10,9,1,7
31,Sim,Raramente,311,R&D,20,3,Ciencias Financeiras,1,1881,2,M,89,3,2,Pleno DEV,3,Divorciado,4197,18624,1,Sim,Não,11,3,1,80,1,10,2,3,10,8,0,2
34,Sim,Raramente,1480,Vendas,4,3,Ciencias Financeiras,1,1882,3,M,64,3,3,Executivo Vendas,4,Casado,9713,24444,2,Sim,Sim,13,3,4,80,3,9,3,3,5,3,1,0
29,Sim,Raramente,592,R&D,7,3,Ciencias Financeiras,1,1883,4,M,59,3,1,Pleno DEV,1,Solteiro,2062,19384,3,Sim,Não,14,3,2,80,0,11,2,3,3,2,1,2
37,Sim,Raramente,783,R&D,7,4,Computacao,1,1885,4,M,78,3,2,Senior DEV,1,Casado,4284,13588,5,Sim,Sim,22,4,3,80,1,16,2,3,5,3,0,4
35,Sim,Raramente,219,R&D,16,2,Outros,1,1886,4,F,44,2,2,Diretor de Area,2,Casado,4788,25388,0,Sim,Sim,11,3,4,80,0,4,2,3,3,2,0,2
45,Sim,Raramente,556,R&D,25,2,Ciencias Financeiras,1,1888,2,F,93,2,2,Diretor de Area,4,Casado,5906,23888,0,Sim,Não,13,3,4,80,2,10,2,2,9,8,3,8
36,Sim,Frequentemente,1213,RH,2,1,Ciencias Humanas,1,1890,2,M,94,2,2,Analista de RH,4,Solteiro,3886,4223,1,Sim,Não,21,4,4,80,0,10,2,2,10,1,0,8
40,Sim,Raramente,1137,R&D,1,4,Ciencias Financeiras,1,1892,1,M,98,3,4,Gerente,1,Divorciado,16823,18991,2,Sim,Não,11,3,1,80,1,22,3,3,19,7,11,16
26,Sim,Raramente,482,R&D,1,2,Ciencias Financeiras,1,1893,2,F,90,2,1,Senior DEV,3,Casado,2933,14908,1,Sim,Sim,13,3,3,80,1,1,3,2,1,0,1,0
27,Sim,Raramente,511,Vendas,2,2,Computacao,1,1898,1,F,89,4,2,Executivo Vendas,3,Solteiro,6500,26997,0,Sim,Não,14,3,2,80,0,9,5,2,8,7,0,7
48,Sim,Frequentemente,117,R&D,22,3,Computacao,1,1900,4,F,58,3,4,Gerente,4,Divorciado,17174,2437,3,Sim,Não,11,3,2,80,1,24,3,3,22,17,4,7
44,Sim,Raramente,170,R&D,1,4,Ciencias Financeiras,1,1903,2,M,78,4,2,Analista de Negocio,1,Casado,5033,9364,2,Sim,Não,15,3,4,80,1,10,5,3,2,0,2,2
34,Não,Sem Viagens,967,R&D,16,4,Engenharia,1,1905,4,M,85,1,1,Senior DEV,1,Casado,2307,14460,1,Sim,Sim,23,4,2,80,1,5,2,3,5,2,3,0
56,Não,Raramente,1162,R&D,24,2,Ciencias Financeiras,1,1907,1,M,97,3,1,Pleno DEV,4,Solteiro,2587,10261,1,Sim,Não,16,3,4,80,0,5,3,3,4,2,1,0
36,Sim,Raramente,335,Vendas,17,2,Marketing,1,1908,3,M,33,2,2,Executivo Vendas,2,Casado,5507,16822,2,Sim,Não,16,3,3,80,2,12,1,1,4,2,1,3
41,Sim,Raramente,337,Vendas,8,3,Marketing,1,1909,3,F,54,3,2,Executivo Vendas,2,Casado,4393,26841,5,Sim,Não,21,4,3,80,1,14,3,3,5,4,1,4
42,Sim,Raramente,1396,R&D,6,3,Computacao,1,1911,3,M,83,3,3,Scrum Master,1,Casado,13348,14842,9,Sim,Não,13,3,2,80,1,18,3,4,13,7,5,7
31,Sim,Raramente,1079,Vendas,10,2,Computacao,1,1912,3,F,86,3,2,Executivo Vendas,4,Divorciado,6583,20115,2,Sim,Sim,11,3,4,80,1,8,2,3,5,2,1,4
34,Sim,Raramente,735,Vendas,3,1,Computacao,1,1915,4,F,75,2,2,Executivo Vendas,4,Casado,8103,16495,3,Sim,Sim,12,3,3,80,0,9,3,2,4,2,0,1
31,Sim,Raramente,471,R&D,4,3,Computacao,1,1916,1,F,62,4,1,Pleno DEV,3,Divorciado,3978,16031,8,Sim,Não,12,3,2,80,1,4,0,2,2,2,2,2
26,Sim,Frequentemente,1096,R&D,6,3,Outros,1,1918,3,M,61,4,1,Pleno DEV,4,Casado,2544,7102,0,Sim,Não,18,3,1,80,1,8,3,3,7,7,7,7
45,Sim,Frequentemente,1297,R&D,1,4,Computacao,1,1922,2,M,44,3,2,Analista de Negocio,3,Solteiro,5399,14511,4,Sim,Não,12,3,3,80,0,12,3,3,4,2,0,3
33,Sim,Raramente,217,Vendas,10,4,Marketing,1,1924,2,M,43,3,2,Executivo Vendas,3,Solteiro,5487,10410,1,Sim,Não,14,3,2,80,0,10,2,2,10,4,0,9
28,Sim,Frequentemente,783,Vendas,1,2,Ciencias Financeiras,1,1927,3,M,42,2,2,Executivo Vendas,4,Casado,6834,19255,1,Sim,Sim,12,3,3,80,1,7,2,3,7,7,0,7
29,Não,Frequentemente,746,Vendas,24,3,Engenharia,1,1928,3,M,45,4,1,Representante de Vendas,1,Solteiro,1091,10642,1,Sim,Não,17,3,4,80,0,1,3,3,1,0,0,0
39,Sim,Sem Viagens,1251,Vendas,21,4,Ciencias Financeiras,1,1929,1,F,32,1,2,Executivo Vendas,3,Casado,5736,3987,6,Sim,Não,19,3,3,80,1,10,1,3,3,2,1,2
27,Sim,Raramente,1354,R&D,2,4,Engenharia,1,1931,2,M,41,3,1,Senior DEV,2,Casado,2226,6073,1,Sim,Não,11,3,3,80,1,6,3,2,5,3,1,2
34,Sim,Frequentemente,735,R&D,22,4,Outros,1,1932,3,M,86,2,2,Senior DEV,4,Casado,5747,26496,1,Sim,Sim,15,3,2,80,0,16,3,3,15,10,6,11
28,Não,Raramente,1475,Vendas,13,2,Marketing,1,1933,4,F,84,3,2,Executivo Vendas,3,Solteiro,9854,23352,3,Sim,Sim,11,3,4,80,0,6,0,3,2,0,2,2
47,Sim,Sem Viagens,1169,R&D,14,4,Engenharia,1,1934,3,M,64,3,2,Senior DEV,2,Casado,5467,2125,8,Sim,Não,18,3,3,80,1,16,4,4,8,7,1,7
56,Sim,Raramente,1443,Vendas,11,5,Marketing,1,1935,4,F,89,2,2,Executivo Vendas,1,Casado,5380,20328,4,Sim,Não,16,3,3,80,1,6,3,3,0,0,0,0
39,Sim,Raramente,867,R&D,9,2,Computacao,1,1936,1,M,87,3,2,Diretor de Area,1,Casado,5151,12315,1,Sim,Não,25,4,4,80,1,10,3,3,10,0,7,9
38,Sim,Frequentemente,1394,R&D,8,3,Computacao,1,1937,4,F,58,2,2,Senior DEV,2,Divorciado,2133,18115,1,Sim,Sim,16,3,3,80,1,20,3,3,20,11,0,7
58,Sim,Raramente,605,Vendas,21,3,Ciencias Financeiras,1,1938,4,F,72,3,4,Gerente,4,Casado,17875,11761,4,Sim,Sim,13,3,3,80,1,29,2,2,1,0,0,0
32,Não,Frequentemente,238,R&D,5,2,Ciencias Financeiras,1,1939,1,F,47,4,1,Senior DEV,3,Solteiro,2432,15318,3,Sim,Sim,14,3,1,80,0,8,2,3,4,1,0,3
38,Sim,Raramente,1206,R&D,9,2,Ciencias Financeiras,1,1940,2,M,71,3,1,Senior DEV,4,Divorciado,4771,14293,2,Sim,Não,19,3,4,80,2,10,0,4,5,2,0,3
49,Sim,Frequentemente,1064,R&D,2,1,Ciencias Financeiras,1,1941,2,M,42,3,5,Scrum Master,4,Casado,19161,13738,3,Sim,Não,15,3,4,80,0,28,3,3,5,4,4,3
42,Sim,Raramente,419,Vendas,12,4,Marketing,1,1943,2,M,77,3,2,Executivo Vendas,4,Divorciado,5087,2900,3,Sim,Sim,12,3,3,80,2,14,4,3,0,0,0,0
27,Não,Frequentemente,1337,RH,22,3,Ciencias Humanas,1,1944,1,F,58,2,1,Analista de RH,2,Casado,2863,19555,1,Sim,Não,12,3,1,80,0,1,2,3,1,0,0,0
35,Sim,Raramente,682,Vendas,18,4,Computacao,1,1945,2,M,71,3,2,Executivo Vendas,1,Casado,5561,15975,0,Sim,Não,16,3,4,80,1,6,2,1,5,3,0,4
28,Sim,Sem Viagens,1103,R&D,16,3,Computacao,1,1947,3,M,49,3,1,Senior DEV,3,Solteiro,2144,2122,1,Sim,Não,14,3,3,80,0,5,3,2,5,3,1,4
31,Sim,Sem Viagens,976,R&D,3,2,Computacao,1,1948,3,M,48,3,1,Senior DEV,1,Divorciado,3065,3995,1,Sim,Sim,13,3,4,80,1,4,3,4,4,2,2,3
36,Sim,Sem Viagens,1351,R&D,9,4,Ciencias Financeiras,1,1949,1,M,66,4,1,Pleno DEV,2,Casado,2810,9238,1,Sim,Não,22,4,2,80,0,5,3,3,5,4,0,2
34,Sim,Raramente,937,Vendas,1,3,Marketing,1,1950,1,M,32,3,3,Executivo Vendas,4,Solteiro,9888,6770,1,Sim,Não,21,4,1,80,0,14,3,2,14,8,2,1
34,Sim,Raramente,1239,Vendas,13,4,Computacao,1,1951,4,M,39,3,3,Executivo Vendas,3,Divorciado,8628,22914,1,Sim,Não,18,3,3,80,1,9,2,2,8,7,1,1
26,Sim,Raramente,157,R&D,1,3,Computacao,1,1952,3,M,95,3,1,Pleno DEV,1,Solteiro,2867,20006,0,Sim,Não,13,3,4,80,0,8,6,2,7,7,7,6
